colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
quangnd159,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ngquang,0,2,0,2,0.0,0.0,5.462490895848508e-05
Kolgann,0,1,0,1,0.0,0.0,5.462490895848508e-05
tylerwillis,0,1,0,1,0.0,0.0,5.462490895848508e-05
numbertheory,0,1,0,1,0.0,0.0,5.462490895848508e-05
marcelbeumer,0,1,0,1,0.0,0.0,5.462490895848508e-05
grimkraut,0,2,0,3,0.0,0.0,5.462490895848508e-05
paganotoni,0,1,0,2,0.0,0.0,5.462490895848508e-05
dpan,0,1,0,3,0.0,0.0,5.462490895848508e-05
kb,0,1,0,2,0.0,0.0,5.462490895848508e-05
m0unds,0,1,0,1,0.0,0.0,5.462490895848508e-05
NickTheWilder,0,1,0,1,0.0,0.0,5.462490895848508e-05
diverseFPT,0,1,0,1,0.0,0.0,5.462490895848508e-05
max-prtsr,0,1,0,1,0.0,0.0,5.462490895848508e-05
edmondso006,0,1,0,1,0.0,0.0,5.462490895848508e-05
varyform,0,1,0,1,0.0,0.0,5.462490895848508e-05
acatighera,0,1,0,1,0.0,0.0,5.462490895848508e-05
ancxanas,0,1,0,1,0.0,0.0,5.462490895848508e-05
frasergr,0,2,0,2,0.0,0.0,5.462490895848508e-05
omaskery,0,1,0,2,0.0,0.0,5.462490895848508e-05
bearthababe,0,1,0,1,0.0,0.0,5.462490895848508e-05
JansenSmith,0,1,0,1,0.0,0.0,5.462490895848508e-05
AlejandroSC,0,1,0,1,0.0,0.0,5.462490895848508e-05
jonathanpglick,0,1,0,1,0.0,0.0,5.462490895848508e-05
tbasten,0,1,0,1,0.0,0.0,5.462490895848508e-05
pimonteiro,0,1,0,1,0.0,0.0,5.462490895848508e-05
Naresh-Khatri,0,1,0,1,0.0,0.0,5.462490895848508e-05
smartpbx,0,1,0,1,0.0,0.0,5.462490895848508e-05
japetheape,0,1,0,1,0.0,0.0,5.462490895848508e-05
pleachchapel,0,1,0,1,0.0,0.0,5.462490895848508e-05
clementnuss,0,2,0,2,0.0,0.0,5.462490895848508e-05
mohimirza,0,2,0,2,0.0,0.0,5.462490895848508e-05
thesyntaxdude,0,1,0,2,0.0,0.0,5.462490895848508e-05
jpdombrowski,0,3,0,6,0.0,0.0,5.462490895848508e-05
havheg,0,1,0,1,0.0,0.0,5.462490895848508e-05
pjv,0,1,0,1,0.0,0.0,5.462490895848508e-05
krymzonn,0,1,0,3,0.0,0.0,5.462490895848508e-05
benjamonnguyen,0,1,0,1,0.0,0.0,5.462490895848508e-05
TeriyakiBomb,0,1,0,1,0.0,0.0,5.462490895848508e-05
spencern,0,1,0,4,0.0,0.0,5.462490895848508e-05
israelfaria,0,1,0,1,0.0,0.0,5.462490895848508e-05
henriquebremenkanp,0,1,0,1,0.0,0.0,5.462490895848508e-05
leonardowolf,0,1,0,1,0.0,0.0,5.462490895848508e-05
masq6r,0,4,0,5,0.0,0.0,5.462490895848508e-05
Youssef-codin,0,1,0,1,0.0,0.0,5.462490895848508e-05
erdnuesse,0,1,0,1,0.0,0.0,5.462490895848508e-05
wiseyoungbuck,0,1,0,1,0.0,0.0,5.462490895848508e-05
thearchitected,0,1,0,1,0.0,0.0,5.462490895848508e-05
ghostdogs-Alan,0,1,0,1,0.0,0.0,5.462490895848508e-05
wixisse,0,1,0,1,0.0,0.0,5.462490895848508e-05
JohnAZoidberg,0,2,0,2,0.0,0.0,5.462490895848508e-05
hayjoh,0,1,0,1,0.0,0.0,5.462490895848508e-05
MateoGV14,0,1,0,2,0.0,0.0,5.462490895848508e-05
NixBiks,0,3,0,10,0.0,0.0,5.462490895848508e-05
shaynelegault,0,1,0,1,0.0,0.0,5.462490895848508e-05
bernbecht,0,1,0,1,0.0,0.0,5.462490895848508e-05
longsman,0,1,0,1,0.0,0.0,5.462490895848508e-05
swany88,0,1,0,1,0.0,0.0,5.462490895848508e-05
thomasbroderick,0,1,0,1,0.0,0.0,5.462490895848508e-05
Mayank-Bhatasana,0,1,0,1,0.0,0.0,5.462490895848508e-05
ckunte,0,1,0,1,0.0,0.0,5.462490895848508e-05
davidszp,0,5,0,5,0.0,0.0,5.462490895848508e-05
pushforce,0,1,0,1,0.0,0.0,5.462490895848508e-05
TonyBostonTB,0,1,0,1,0.0,0.0,5.462490895848508e-05
zeth,0,1,0,2,0.0,0.0,5.462490895848508e-05
unikitty37,0,1,0,2,0.0,0.0,5.462490895848508e-05
sonicbhoc,0,1,0,1,0.0,0.0,5.462490895848508e-05
raphaelstary,0,1,0,1,0.0,0.0,5.462490895848508e-05
flozano,0,1,0,5,0.0,0.0,5.462490895848508e-05
LucasAlfare,0,3,0,4,0.0,0.0,5.462490895848508e-05
geiman,0,1,0,1,0.0,0.0,5.462490895848508e-05
radu-corbu,0,1,0,1,0.0,0.0,5.462490895848508e-05
adam-coates,0,1,0,1,0.0,0.0,5.462490895848508e-05
leonardobetti,0,1,0,2,0.0,0.0,5.462490895848508e-05
KidDogDad,0,1,0,1,0.0,0.0,5.462490895848508e-05
381181295,0,1,0,1,0.0,0.0,5.462490895848508e-05
matthewcordaro,0,1,0,1,0.0,0.0,5.462490895848508e-05
yuriteixeira,0,1,0,1,0.0,0.0,5.462490895848508e-05
overcast-software,0,1,0,1,0.0,0.0,5.462490895848508e-05
brennancoslett,0,2,0,2,0.0,0.0,5.462490895848508e-05
Madhu-mohan86,0,1,0,1,0.0,0.0,5.462490895848508e-05
ppetru,0,1,0,1,0.0,0.0,5.462490895848508e-05
nickheyer,0,1,0,1,0.0,0.0,5.462490895848508e-05
lucasmartins,0,2,0,2,0.0,0.0,5.462490895848508e-05
tes424,0,1,0,1,0.0,0.0,5.462490895848508e-05
doctorguile,0,1,0,1,0.0,0.0,5.462490895848508e-05
CEOehis,0,1,0,1,0.0,0.0,5.462490895848508e-05
daanlenaerts,0,2,0,3,0.0,0.0,5.462490895848508e-05
mikeytag,0,1,0,1,0.0,0.0,5.462490895848508e-05
ogdakke,0,1,0,1,0.0,0.0,5.462490895848508e-05
LorandMarton,0,1,0,1,0.0,0.0,5.462490895848508e-05
edimoldovan,0,1,0,2,0.0,0.0,5.462490895848508e-05
rodgco,0,1,0,1,0.0,0.0,5.462490895848508e-05
sekharprof,0,1,0,1,0.0,0.0,5.462490895848508e-05
gregid,0,2,0,5,0.0,0.0,5.462490895848508e-05
34fishyy,0,1,0,1,0.0,0.0,5.462490895848508e-05
PrashanthShetty,0,1,0,1,0.0,0.0,5.462490895848508e-05
taufik-nurhidayat,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ucok23,0,1,0,2,0.0,0.0,5.462490895848508e-05
Elphyn,0,2,0,2,0.0,0.0,5.462490895848508e-05
nickjj,0,1,0,2,0.0,0.0,5.462490895848508e-05
SilhouetteCipher,0,1,0,1,0.0,0.0,5.462490895848508e-05
007qr,0,1,0,1,0.0,0.0,5.462490895848508e-05
deepu7d,0,1,0,3,0.0,0.0,5.462490895848508e-05
FallenCape,0,1,0,1,0.0,0.0,5.462490895848508e-05
iotricity,0,1,0,1,0.0,0.0,5.462490895848508e-05
test0n3,0,1,0,1,0.0,0.0,5.462490895848508e-05
Siphon8972,0,1,0,1,0.0,0.0,5.462490895848508e-05
Mattry-Dev,0,1,0,1,0.0,0.0,5.462490895848508e-05
dev-ezraa,0,1,0,2,0.0,0.0,5.462490895848508e-05
rgarofano,0,1,0,1,0.0,0.0,5.462490895848508e-05
thatbeautifuldream,0,1,0,1,0.0,0.0,5.462490895848508e-05
gcarrep,0,1,0,1,0.0,0.0,5.462490895848508e-05
majvax,0,1,0,1,0.0,0.0,5.462490895848508e-05
dustenhubbard,0,1,0,1,0.0,0.0,5.462490895848508e-05
nik-here,0,1,0,1,0.0,0.0,5.462490895848508e-05
dkeysil,0,1,0,2,0.0,0.0,5.462490895848508e-05
simonhoye,0,1,0,1,0.0,0.0,5.462490895848508e-05
ncr,0,1,0,1,0.0,0.0,5.462490895848508e-05
fgasperino,0,1,0,1,0.0,0.0,5.462490895848508e-05
dimas-cyriaco,0,1,0,1,0.0,0.0,5.462490895848508e-05
mvvasilev,0,1,0,2,0.0,0.0,5.462490895848508e-05
Yazington,0,1,0,1,0.0,0.0,5.462490895848508e-05
breadpittunbreaded-stack,0,1,0,1,0.0,0.0,5.462490895848508e-05
mfthaina,0,1,0,1,0.0,0.0,5.462490895848508e-05
calepayson,0,1,0,1,0.0,0.0,5.462490895848508e-05
j13y,0,1,0,2,0.0,0.0,5.462490895848508e-05
equivalent,0,2,0,5,0.0,0.0,5.462490895848508e-05
levi2m,0,1,0,1,0.0,0.0,5.462490895848508e-05
Radium108,0,1,0,1,0.0,0.0,5.462490895848508e-05
Instarlin,0,1,0,1,0.0,0.0,5.462490895848508e-05
DevarshVasani,0,1,0,1,0.0,0.0,5.462490895848508e-05
yumhum,0,1,0,1,0.0,0.0,5.462490895848508e-05
lealoureiro,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ronit9320,0,1,0,1,0.0,0.0,5.462490895848508e-05
jasondill,0,1,0,1,0.0,0.0,5.462490895848508e-05
hvaldecantos,0,1,0,1,0.0,0.0,5.462490895848508e-05
maurisrx,0,1,0,1,0.0,0.0,5.462490895848508e-05
bpiroman,0,1,0,1,0.0,0.0,5.462490895848508e-05
Acorn9443,0,1,0,1,0.0,0.0,5.462490895848508e-05
nicofabre,0,1,0,2,0.0,0.0,5.462490895848508e-05
rbngzlv,0,1,0,1,0.0,0.0,5.462490895848508e-05
efecege,0,1,0,1,0.0,0.0,5.462490895848508e-05
gverbist,0,1,0,1,0.0,0.0,5.462490895848508e-05
eddieedease,0,1,0,1,0.0,0.0,5.462490895848508e-05
joaoptpsa,0,1,0,1,0.0,0.0,5.462490895848508e-05
raphaeltannous,0,2,0,5,0.0,0.0,5.462490895848508e-05
jadesro,0,1,0,2,0.0,0.0,5.462490895848508e-05
rbaezam,0,1,0,1,0.0,0.0,5.462490895848508e-05
jocke-champ,0,1,0,1,0.0,0.0,5.462490895848508e-05
rmateu,0,2,0,2,0.0,0.0,5.462490895848508e-05
fals,0,1,0,1,0.0,0.0,5.462490895848508e-05
DarkzAtom,0,2,0,3,0.0,0.0,5.462490895848508e-05
Hanish0,0,1,0,1,0.0,0.0,5.462490895848508e-05
nifipi,0,1,0,1,0.0,0.0,5.462490895848508e-05
Gabriel-sy,0,1,0,1,0.0,0.0,5.462490895848508e-05
nkxxll,0,2,0,4,0.0,0.0,5.462490895848508e-05
Blanquefort-bq,0,1,0,1,0.0,0.0,5.462490895848508e-05
Timoite,0,1,0,1,0.0,0.0,5.462490895848508e-05
EmiiFont,0,1,0,1,0.0,0.0,5.462490895848508e-05
AdamUhh,0,1,0,1,0.0,0.0,5.462490895848508e-05
okhomenko,0,1,0,1,0.0,0.0,5.462490895848508e-05
WToa,0,1,0,2,0.0,0.0,5.462490895848508e-05
dubsgordon,0,1,0,1,0.0,0.0,5.462490895848508e-05
vikks,0,1,0,1,0.0,0.0,5.462490895848508e-05
KornienkoDev,0,3,0,3,0.0,0.0,5.462490895848508e-05
grizzlychair,0,1,0,1,0.0,0.0,5.462490895848508e-05
JeepNWilly,0,1,0,2,0.0,0.0,5.462490895848508e-05
zessu,0,2,0,4,0.0,0.0,5.462490895848508e-05
just-wasted,0,1,0,1,0.0,0.0,5.462490895848508e-05
hendrikb,0,1,0,3,0.0,0.0,5.462490895848508e-05
SabuhiYusif,0,1,0,1,0.0,0.0,5.462490895848508e-05
XTremeT-TorstenM,0,1,0,1,0.0,0.0,5.462490895848508e-05
ethangamma24,0,1,0,1,0.0,0.0,5.462490895848508e-05
ekhall,0,1,0,1,0.0,0.0,5.462490895848508e-05
cossssmin,0,1,0,1,0.0,0.0,5.462490895848508e-05
tlxq,0,3,0,3,0.0,0.0,5.462490895848508e-05
michaellenahan,0,1,0,1,0.0,0.0,5.462490895848508e-05
Knochestolle,0,1,0,3,0.0,0.0,5.462490895848508e-05
jediwarpraptor,0,1,0,1,0.0,0.0,5.462490895848508e-05
HalvorNygaard,0,1,0,1,0.0,0.0,5.462490895848508e-05
marcelotk15,0,1,0,1,0.0,0.0,5.462490895848508e-05
cover,0,1,0,1,0.0,0.0,5.462490895848508e-05
citizenanalog,0,1,0,1,0.0,0.0,5.462490895848508e-05
ubeyidah,0,1,0,1,0.0,0.0,5.462490895848508e-05
vortexavalanche,0,1,0,1,0.0,0.0,5.462490895848508e-05
HRKings,0,2,0,2,0.0,0.0,5.462490895848508e-05
ChrisBuilds,0,1,0,1,0.0,0.0,5.462490895848508e-05
jakecornet,0,1,0,1,0.0,0.0,5.462490895848508e-05
Brian-Zavala,0,1,0,1,0.0,0.0,5.462490895848508e-05
Eltryyyy,0,1,0,1,0.0,0.0,5.462490895848508e-05
paulhmurray,0,1,0,2,0.0,0.0,5.462490895848508e-05
rxvhndsm,0,1,0,1,0.0,0.0,5.462490895848508e-05
digitalextremist,0,1,0,1,0.0,0.0,5.462490895848508e-05
pertusatti22,0,1,0,1,0.0,0.0,5.462490895848508e-05
petejkim,0,1,0,3,0.0,0.0,5.462490895848508e-05
chardoncs,0,1,0,1,0.0,0.0,5.462490895848508e-05
cordeirojs,0,1,0,1,0.0,0.0,5.462490895848508e-05
matthiasweiss,0,1,0,1,0.0,0.0,5.462490895848508e-05
Mulhamsth,0,2,0,3,0.0,0.0,5.462490895848508e-05
javaded,0,1,0,2,0.0,0.0,5.462490895848508e-05
drlucaa,0,1,0,1,0.0,0.0,5.462490895848508e-05
ruuts,0,1,0,1,0.0,0.0,5.462490895848508e-05
Lazymindz,0,1,0,1,0.0,0.0,5.462490895848508e-05
tionichm,0,2,0,3,0.0,0.0,5.462490895848508e-05
Linac44,0,1,0,1,0.0,0.0,5.462490895848508e-05
garymc,0,1,0,1,0.0,0.0,5.462490895848508e-05
Stxzor,0,1,0,1,0.0,0.0,5.462490895848508e-05
davilera,0,1,0,1,0.0,0.0,5.462490895848508e-05
jamesbellnet,0,1,0,2,0.0,0.0,5.462490895848508e-05
zakkarija,0,1,0,1,0.0,0.0,5.462490895848508e-05
davidcbacker,0,2,0,16,0.0,0.0,5.462490895848508e-05
grealish,0,1,0,1,0.0,0.0,5.462490895848508e-05
loveloki,0,1,0,1,0.0,0.0,5.462490895848508e-05
pablete,0,1,0,1,0.0,0.0,5.462490895848508e-05
davelens,0,1,0,1,0.0,0.0,5.462490895848508e-05
JBraddockm,0,1,0,1,0.0,0.0,5.462490895848508e-05
lloitre,0,1,0,3,0.0,0.0,5.462490895848508e-05
kirtimaan-askin,0,2,0,3,0.0,0.0,5.462490895848508e-05
pmnzt,0,1,0,1,0.0,0.0,5.462490895848508e-05
txm9895,0,1,0,1,0.0,0.0,5.462490895848508e-05
leciric-stf,0,1,0,1,0.0,0.0,5.462490895848508e-05
Syrent,0,1,0,1,0.0,0.0,5.462490895848508e-05
Chiroyce1,0,1,0,3,0.0,0.0,5.462490895848508e-05
qnlbnsl,0,1,0,3,0.0,0.0,5.462490895848508e-05
BBISWilliams,0,1,0,1,0.0,0.0,5.462490895848508e-05
fbreuer,0,1,0,1,0.0,0.0,5.462490895848508e-05
jschee,0,1,0,1,0.0,0.0,5.462490895848508e-05
KyongSik-Yoon,0,1,0,1,0.0,0.0,5.462490895848508e-05
sroberts,0,1,0,2,0.0,0.0,5.462490895848508e-05
mmneimne,0,2,0,2,0.0,0.0,5.462490895848508e-05
pil0u,0,1,0,1,0.0,0.0,5.462490895848508e-05
sayanta01,0,1,0,2,0.0,0.0,5.462490895848508e-05
ferranbonas,0,1,0,1,0.0,0.0,5.462490895848508e-05
luski,0,2,0,2,0.0,0.0,5.462490895848508e-05
HybridSarcasm,0,1,0,1,0.0,0.0,5.462490895848508e-05
hfvmarques,0,1,0,1,0.0,0.0,5.462490895848508e-05
Tuurlijk,0,1,0,1,0.0,0.0,5.462490895848508e-05
donpurr,0,1,0,1,0.0,0.0,5.462490895848508e-05
Joshua-takyi,0,1,0,1,0.0,0.0,5.462490895848508e-05
taraszka,0,1,0,1,0.0,0.0,5.462490895848508e-05
RVZO6,0,1,0,1,0.0,0.0,5.462490895848508e-05
mathiasrando,0,1,0,1,0.0,0.0,5.462490895848508e-05
Scorpek,0,1,0,1,0.0,0.0,5.462490895848508e-05
ShikharArvind,0,1,0,1,0.0,0.0,5.462490895848508e-05
donwalassjgod,0,1,0,1,0.0,0.0,5.462490895848508e-05
Julian194,0,1,0,1,0.0,0.0,5.462490895848508e-05
celsobenedetti,0,1,0,10,0.0,0.0,5.462490895848508e-05
jleontidis,0,1,0,1,0.0,0.0,5.462490895848508e-05
kaycmendes,0,1,0,1,0.0,0.0,5.462490895848508e-05
takumade,0,1,0,1,0.0,0.0,5.462490895848508e-05
star-ges,0,1,0,1,0.0,0.0,5.462490895848508e-05
fjcrujeiras,0,1,0,1,0.0,0.0,5.462490895848508e-05
AbdulRhmanAlfaifi,0,1,0,2,0.0,0.0,5.462490895848508e-05
gusinacio,0,1,0,1,0.0,0.0,5.462490895848508e-05
smola,0,2,0,2,0.0,0.0,5.462490895848508e-05
matsest,0,1,0,2,0.0,0.0,5.462490895848508e-05
ryancolley,0,2,0,3,0.0,0.0,5.462490895848508e-05
piotrpliszko,0,1,0,1,0.0,0.0,5.462490895848508e-05
DennisKraaijeveld,0,1,0,1,0.0,0.0,5.462490895848508e-05
geclos,0,1,0,1,0.0,0.0,5.462490895848508e-05
twobuh,0,1,0,2,0.0,0.0,5.462490895848508e-05
Jynx,0,1,0,2,0.0,0.0,5.462490895848508e-05
Dusk253,0,1,0,1,0.0,0.0,5.462490895848508e-05
tylerjw,0,1,0,1,0.0,0.0,5.462490895848508e-05
JordanAdair,0,1,0,1,0.0,0.0,5.462490895848508e-05
jesse-windebank,0,1,0,1,0.0,0.0,5.462490895848508e-05
badlydrawnface,0,1,0,1,0.0,0.0,5.462490895848508e-05
RegorTheDodger,0,1,0,1,0.0,0.0,5.462490895848508e-05
vinnyA3,0,1,0,1,0.0,0.0,5.462490895848508e-05
jabaldoo,0,1,0,1,0.0,0.0,5.462490895848508e-05
ilgianlu,0,1,0,1,0.0,0.0,5.462490895848508e-05
joske,0,2,0,2,0.0,0.0,5.462490895848508e-05
thomasrice,0,1,0,1,0.0,0.0,5.462490895848508e-05
maralcbr,0,1,0,1,0.0,0.0,5.462490895848508e-05
Sgierek106,0,2,0,2,0.0,0.0,5.462490895848508e-05
imanubdesigner,0,1,0,6,0.0,0.0,5.462490895848508e-05
indiancoderjeet,0,1,0,1,0.0,0.0,5.462490895848508e-05
noahc,0,1,0,1,0.0,0.0,5.462490895848508e-05
Tribeofhackers,0,1,0,1,0.0,0.0,5.462490895848508e-05
reimiii,0,1,0,1,0.0,0.0,5.462490895848508e-05
Hughzu,0,2,0,2,0.0,0.0,5.462490895848508e-05
lbonvarl,0,1,0,1,0.0,0.0,5.462490895848508e-05
diogoodev,0,1,0,2,0.0,0.0,5.462490895848508e-05
kaedroho,0,1,0,1,0.0,0.0,5.462490895848508e-05
oluies,0,1,0,1,0.0,0.0,5.462490895848508e-05
g43l3n,0,1,0,1,0.0,0.0,5.462490895848508e-05
danmack,0,1,0,1,0.0,0.0,5.462490895848508e-05
brunosabenca,0,1,0,2,0.0,0.0,5.462490895848508e-05
Shirkit,0,1,0,1,0.0,0.0,5.462490895848508e-05
3x3cut0r,0,1,0,2,0.0,0.0,5.462490895848508e-05
webDevMiras,0,1,0,1,0.0,0.0,5.462490895848508e-05
ath31st,0,1,0,1,0.0,0.0,5.462490895848508e-05
fijiaaron,0,1,0,1,0.0,0.0,5.462490895848508e-05
dpeckham,0,1,0,2,0.0,0.0,5.462490895848508e-05
Heisen47,0,1,0,1,0.0,0.0,5.462490895848508e-05
pmpinto,0,1,0,1,0.0,0.0,5.462490895848508e-05
devndevs,0,1,0,1,0.0,0.0,5.462490895848508e-05
d34dh0r53,0,1,0,1,0.0,0.0,5.462490895848508e-05
gabrielfranh,0,1,0,2,0.0,0.0,5.462490895848508e-05
tikg,0,1,0,1,0.0,0.0,5.462490895848508e-05
Dzubrul,0,1,0,1,0.0,0.0,5.462490895848508e-05
chatodux,0,1,0,1,0.0,0.0,5.462490895848508e-05
soroyv,0,1,0,1,0.0,0.0,5.462490895848508e-05
kenyonduan,0,1,0,1,0.0,0.0,5.462490895848508e-05
ajrussellaudio,0,1,0,1,0.0,0.0,5.462490895848508e-05
adevade,0,1,0,1,0.0,0.0,5.462490895848508e-05
krp,0,1,0,2,0.0,0.0,5.462490895848508e-05
andradewall,0,1,0,1,0.0,0.0,5.462490895848508e-05
apotenza92,0,1,0,1,0.0,0.0,5.462490895848508e-05
0xharkirat,0,1,0,1,0.0,0.0,5.462490895848508e-05
emmetdel,0,1,0,1,0.0,0.0,5.462490895848508e-05
FanchGadjo,0,1,0,1,0.0,0.0,5.462490895848508e-05
mythz,0,1,0,2,0.0,0.0,5.462490895848508e-05
Razcall,0,1,0,1,0.0,0.0,5.462490895848508e-05
NurdinDev,0,1,0,2,0.0,0.0,5.462490895848508e-05
alerque,0,1,0,5,0.0,0.0,5.462490895848508e-05
tomydng,0,1,0,1,0.0,0.0,5.462490895848508e-05
dylantf,0,1,0,1,0.0,0.0,5.462490895848508e-05
OguzhanKalelioglu,0,1,0,1,0.0,0.0,5.462490895848508e-05
kfnx,0,1,0,1,0.0,0.0,5.462490895848508e-05
jkoestinger,0,2,0,2,0.0,0.0,5.462490895848508e-05
rosa,0,1,0,2,0.0,0.0,5.462490895848508e-05
stephenh,0,1,0,1,0.0,0.0,5.462490895848508e-05
bartdorsey,0,3,0,3,0.0,0.0,5.462490895848508e-05
drbyronw,0,1,0,1,0.0,0.0,5.462490895848508e-05
dukuo,0,1,0,4,0.0,0.0,5.462490895848508e-05
fumita,0,1,0,1,0.0,0.0,5.462490895848508e-05
matheuscandido,0,1,0,1,0.0,0.0,5.462490895848508e-05
nielpattin,0,2,0,4,0.0,0.0,5.462490895848508e-05
ryanschmidt,0,3,0,17,0.0,0.0,5.462490895848508e-05
sknewcomb,0,1,0,1,0.0,0.0,5.462490895848508e-05
marktran,0,1,0,2,0.0,0.0,5.462490895848508e-05
LesesTrickshon,0,1,0,1,0.0,0.0,5.462490895848508e-05
olajoao,0,1,0,1,0.0,0.0,5.462490895848508e-05
SpBills,0,1,0,1,0.0,0.0,5.462490895848508e-05
VindiceCode,0,1,0,1,0.0,0.0,5.462490895848508e-05
RavinduRepo,0,1,0,1,0.0,0.0,5.462490895848508e-05
crono64,0,1,0,1,0.0,0.0,5.462490895848508e-05
tsch0hnny,0,1,0,1,0.0,0.0,5.462490895848508e-05
felipecsl,0,1,0,2,0.0,0.0,5.462490895848508e-05
OrlandoRati,0,1,0,2,0.0,0.0,5.462490895848508e-05
fredrik,0,1,0,1,0.0,0.0,5.462490895848508e-05
nweger,0,2,0,3,0.0,0.0,5.462490895848508e-05
k0st1e,0,1,0,1,0.0,0.0,5.462490895848508e-05
seba1342,0,1,0,1,0.0,0.0,5.462490895848508e-05
nadienuncanada,0,1,0,1,0.0,0.0,5.462490895848508e-05
vschwaberow,0,1,0,2,0.0,0.0,5.462490895848508e-05
fatihprofil,0,1,0,1,0.0,0.0,5.462490895848508e-05
akmcafee,0,1,0,1,0.0,0.0,5.462490895848508e-05
Umenokin,0,1,0,1,0.0,0.0,5.462490895848508e-05
pskowronek,0,1,0,1,0.0,0.0,5.462490895848508e-05
simon-ami,0,1,0,1,0.0,0.0,5.462490895848508e-05
mrlarsendk,0,2,0,6,0.0,0.0,5.462490895848508e-05
pettersj,0,1,0,3,0.0,0.0,5.462490895848508e-05
rogeraird,0,1,0,1,0.0,0.0,5.462490895848508e-05
rdtechie,0,1,0,1,0.0,0.0,5.462490895848508e-05
jean-francois-labbe,0,1,0,1,0.0,0.0,5.462490895848508e-05
dinvlad,0,3,0,4,0.0,0.0,5.462490895848508e-05
arifur,0,1,0,1,0.0,0.0,5.462490895848508e-05
Fraol-12,0,1,0,1,0.0,0.0,5.462490895848508e-05
kyawzinhtett,0,1,0,1,0.0,0.0,5.462490895848508e-05
thesomewhatyou,0,1,0,1,0.0,0.0,5.462490895848508e-05
Umair444,0,1,0,1,0.0,0.0,5.462490895848508e-05
f4n4t,0,1,0,3,0.0,0.0,5.462490895848508e-05
uiansol,0,1,0,1,0.0,0.0,5.462490895848508e-05
avraw,0,1,0,1,0.0,0.0,5.462490895848508e-05
cinco,0,1,0,1,0.0,0.0,5.462490895848508e-05
meta-byte,0,3,0,3,0.0,0.0,5.462490895848508e-05
audriusl,0,1,0,1,0.0,0.0,5.462490895848508e-05
soyricardodev,0,1,0,1,0.0,0.0,5.462490895848508e-05
kevingilpin,0,1,0,1,0.0,0.0,5.462490895848508e-05
rosyfall,0,1,0,1,0.0,0.0,5.462490895848508e-05
jannemecek,0,1,0,1,0.0,0.0,5.462490895848508e-05
bcorcoran,0,1,0,12,0.0,0.0,5.462490895848508e-05
thadguidry,0,1,0,1,0.0,0.0,5.462490895848508e-05
mikeproctor,0,4,0,7,0.0,0.0,5.462490895848508e-05
keanehatescoding,0,5,0,6,0.0,0.0,5.462490895848508e-05
jamessimas,0,1,0,1,0.0,0.0,5.462490895848508e-05
fujingjunben,0,1,0,1,0.0,0.0,5.462490895848508e-05
Teddy34,0,1,0,1,0.0,0.0,5.462490895848508e-05
tinybluedev,0,1,0,2,0.0,0.0,5.462490895848508e-05
kldeb,0,1,0,1,0.0,0.0,5.462490895848508e-05
Xypion,0,1,0,1,0.0,0.0,5.462490895848508e-05
quiquebella,0,1,0,3,0.0,0.0,5.462490895848508e-05
ykolodyazhny,0,1,0,1,0.0,0.0,5.462490895848508e-05
SnapshotCiTy,0,1,0,1,0.0,0.0,5.462490895848508e-05
dsebastien,0,1,0,1,0.0,0.0,5.462490895848508e-05
rubenvisscher,0,1,0,1,0.0,0.0,5.462490895848508e-05
Tigid0u,0,1,0,1,0.0,0.0,5.462490895848508e-05
richarddavenport,0,1,0,2,0.0,0.0,5.462490895848508e-05
pudymody,0,1,0,1,0.0,0.0,5.462490895848508e-05
URD0TH,0,1,0,2,0.0,0.0,5.462490895848508e-05
Gregster31,0,1,0,1,0.0,0.0,5.462490895848508e-05
hskadoosh,0,1,0,1,0.0,0.0,5.462490895848508e-05
flozero,0,1,0,1,0.0,0.0,5.462490895848508e-05
YvesCB,0,1,0,1,0.0,0.0,5.462490895848508e-05
ollipirttila,0,2,0,3,0.0,0.0,5.462490895848508e-05
da-maltsev,0,2,0,2,0.0,0.0,5.462490895848508e-05
sjuerges,0,1,0,1,0.0,0.0,5.462490895848508e-05
MattTheisen,0,1,0,1,0.0,0.0,5.462490895848508e-05
sudotoame,0,1,0,1,0.0,0.0,5.462490895848508e-05
lukasz-strama,0,2,0,2,0.0,0.0,5.462490895848508e-05
svicervlad,0,1,0,5,0.0,0.0,5.462490895848508e-05
fesper-s,0,1,0,1,0.0,0.0,5.462490895848508e-05
racnuzg9u,0,1,0,1,0.0,0.0,5.462490895848508e-05
tmqone,0,2,0,3,0.0,0.0,5.462490895848508e-05
HectorBjernersjo,0,1,0,1,0.0,0.0,5.462490895848508e-05
Muf454,0,1,0,2,0.0,0.0,5.462490895848508e-05
pch,0,2,0,2,0.0,0.0,5.462490895848508e-05
cptx13,0,1,0,1,0.0,0.0,5.462490895848508e-05
gbfonseca,0,1,0,2,0.0,0.0,5.462490895848508e-05
beyondeye,0,1,0,1,0.0,0.0,5.462490895848508e-05
karstean,0,1,0,1,0.0,0.0,5.462490895848508e-05
simeks,0,1,0,1,0.0,0.0,5.462490895848508e-05
braintornapart,0,1,0,2,0.0,0.0,5.462490895848508e-05
kappafon,0,1,0,3,0.0,0.0,5.462490895848508e-05
